./input/MyInstancesSameToolSets/n=75,p=0.24,r=0.5,t=650,v0.csv;./input/Processed/ToolSetInt.csv
2;720;1440
Machine: 0
4;0;0;4;1;15,24,39,54,60,87,137,144,159,177,178,179,180,181,182,183,184,218,395,397,400,499,533,547,581,647,663,762,871,979,1085,1118,1287,1293,1509,1587,1596,1651,1668,1676,1925,2062,2063,2273,2827,2879,2941,2968,3345,3346,3384,3421,3734,3851,3852,4313,4314,4315,4316,4317,4318,4452,5417,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7381,7950,8555,8558,9032,9075,
5;0;4;29;1;15,24,39,54,60,87,137,144,159,177,178,179,180,181,182,183,184,218,395,397,400,499,533,547,581,647,663,762,871,979,1085,1118,1287,1293,1509,1587,1596,1651,1668,1676,1925,2062,2063,2273,2827,2879,2941,2968,3345,3346,3384,3421,3734,3851,3852,4313,4314,4315,4316,4317,4318,4452,5417,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7381,7950,8555,8558,9032,9075,
9;0;29;70;1;15,24,39,54,60,87,137,144,159,177,178,179,180,181,182,183,184,218,395,397,400,499,533,547,581,647,663,762,871,979,1085,1118,1287,1293,1509,1587,1596,1651,1668,1676,1925,2062,2063,2273,2827,2879,2941,2968,3345,3346,3384,3421,3734,3851,3852,4313,4314,4315,4316,4317,4318,4452,5417,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7381,7950,8555,8558,9032,9075,
24;0;70;176;0;15,24,39,54,60,87,137,144,159,177,178,179,180,181,182,183,184,218,395,397,400,499,533,547,581,647,663,762,871,979,1085,1118,1287,1293,1509,1587,1596,1651,1668,1676,1925,2062,2063,2273,2827,2879,2941,2968,3345,3346,3384,3421,3734,3851,3852,4313,4314,4315,4316,4317,4318,4452,5417,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7381,7950,8555,8558,9032,9075,
24;1;176;334;0;15,24,39,54,60,87,137,144,159,177,178,179,180,181,182,183,184,218,395,397,400,499,533,547,581,647,663,762,871,979,1085,1118,1287,1293,1509,1587,1596,1651,1668,1676,1925,2062,2063,2273,2827,2879,2941,2968,3345,3346,3384,3421,3734,3851,3852,4313,4314,4315,4316,4317,4318,4452,5417,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7381,7950,8555,8558,9032,9075,
34;0;334;478;0;15,24,39,54,60,87,137,144,159,177,178,179,180,181,182,183,184,218,395,397,400,499,533,547,581,647,663,762,871,979,1085,1118,1287,1293,1509,1587,1596,1651,1668,1676,1925,2062,2063,2273,2827,2879,2941,2968,3345,3346,3384,3421,3734,3851,3852,4313,4314,4315,4316,4317,4318,4452,5417,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7381,7950,8555,8558,9032,9075,
34;1;478;554;0;15,24,39,54,60,87,137,144,159,177,178,179,180,181,182,183,184,218,395,397,400,499,533,547,581,647,663,762,871,979,1085,1118,1287,1293,1509,1587,1596,1651,1668,1676,1925,2062,2063,2273,2827,2879,2941,2968,3345,3346,3384,3421,3734,3851,3852,4313,4314,4315,4316,4317,4318,4452,5417,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7381,7950,8555,8558,9032,9075,
37;0;554;642;0;15,24,29,39,54,60,100,137,146,175,177,178,206,245,280,288,289,290,291,300,314,351,364,395,397,400,412,496,512,516,632,647,741,871,1095,1118,1361,1417,1481,1488,1540,1587,1668,1768,1919,1923,2062,2063,2117,2306,2370,2910,2941,3345,3346,3698,4135,4220,4313,4314,4315,4316,4317,4318,4339,5050,5185,5373,5417,5418,5419,5420,5421,5422,5423,5424,5425,5426,6175,6176,
37;1;642;761;0;15,24,29,39,54,60,100,137,146,175,177,178,206,245,280,288,289,290,291,300,314,351,364,395,397,400,412,496,512,516,632,647,741,871,1095,1118,1361,1417,1481,1488,1540,1587,1668,1768,1919,1923,2062,2063,2117,2306,2370,2910,2941,3345,3346,3698,4135,4220,4313,4314,4315,4316,4317,4318,4339,5050,5185,5373,5417,5418,5419,5420,5421,5422,5423,5424,5425,5426,6175,6176,
49;0;761;909;0;15,24,29,39,54,60,100,137,146,175,177,178,206,245,280,288,289,290,291,300,314,351,364,395,397,400,412,496,512,516,632,647,741,871,1095,1118,1361,1417,1481,1488,1540,1587,1668,1768,1919,1923,2062,2063,2117,2306,2370,2910,2941,3345,3346,3698,4135,4220,4313,4314,4315,4316,4317,4318,4339,5050,5185,5373,5417,5418,5419,5420,5421,5422,5423,5424,5425,5426,6175,6176,
49;1;909;964;0;15,24,29,39,54,60,100,137,146,175,177,178,206,245,280,288,289,290,291,300,314,351,364,395,397,400,412,496,512,516,632,647,741,871,1095,1118,1361,1417,1481,1488,1540,1587,1668,1768,1919,1923,2062,2063,2117,2306,2370,2910,2941,3345,3346,3698,4135,4220,4313,4314,4315,4316,4317,4318,4339,5050,5185,5373,5417,5418,5419,5420,5421,5422,5423,5424,5425,5426,6175,6176,
15;0;1440;1526;0;15,24,29,39,54,55,60,100,137,146,175,177,178,206,245,280,288,289,290,291,300,314,351,364,395,397,400,412,496,512,516,632,647,741,871,1095,1118,1361,1417,1481,1488,1540,1587,1668,1768,1919,1923,2062,2063,2117,2306,2370,2487,2910,2941,3345,3346,3698,3810,4135,4220,4313,4314,4315,4316,4317,4318,4339,5050,5185,5373,5417,5418,5419,5420,5421,5422,5423,5424,5425,
15;1;1526;1639;0;15,24,29,39,54,55,60,100,137,146,175,177,178,206,245,280,288,289,290,291,300,314,351,364,395,397,400,412,496,512,516,632,647,741,871,1095,1118,1361,1417,1481,1488,1540,1587,1668,1768,1919,1923,2062,2063,2117,2306,2370,2487,2910,2941,3345,3346,3698,3810,4135,4220,4313,4314,4315,4316,4317,4318,4339,5050,5185,5373,5417,5418,5419,5420,5421,5422,5423,5424,5425,
43;0;1639;1764;0;15,24,29,38,39,52,54,55,60,100,137,146,152,175,177,178,206,245,279,280,288,289,290,291,300,314,351,364,395,397,400,412,491,496,512,516,632,647,656,741,805,871,1095,1118,1361,1417,1481,1488,1540,1587,1668,1768,1919,1923,2062,2063,2117,2306,2370,2487,2910,2941,3314,3326,3345,3346,3577,3698,3810,4135,4220,4313,4314,4315,4316,4317,4318,4339,5469,6072,
43;1;1764;1933;0;15,24,29,38,39,52,54,55,60,100,137,146,152,175,177,178,206,245,279,280,288,289,290,291,300,314,351,364,395,397,400,412,491,496,512,516,632,647,656,741,805,871,1095,1118,1361,1417,1481,1488,1540,1587,1668,1768,1919,1923,2062,2063,2117,2306,2370,2487,2910,2941,3314,3326,3345,3346,3577,3698,3810,4135,4220,4313,4314,4315,4316,4317,4318,4339,5469,6072,
48;0;1933;2037;0;15,16,17,18,19,20,21,22,23,24,25,26,29,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,54,55,56,57,58,59,60,61,100,110,111,137,146,178,206,288,289,395,397,400,412,494,495,496,632,647,656,778,871,1118,1311,1423,1587,2062,2063,2091,2910,3345,3346,3717,4313,4314,4315,4316,4317,4318,5825,6244,
48;1;2037;2142;0;15,16,17,18,19,20,21,22,23,24,25,26,29,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,54,55,56,57,58,59,60,61,100,110,111,137,146,178,206,288,289,395,397,400,412,494,495,496,632,647,656,778,871,1118,1311,1423,1587,2062,2063,2091,2910,3345,3346,3717,4313,4314,4315,4316,4317,4318,5825,6244,
35;0;2142;2310;0;15,16,17,19,24,34,35,36,37,38,39,40,45,46,49,52,54,60,72,111,144,178,179,206,221,225,262,288,289,302,307,380,381,395,397,400,502,553,554,594,595,637,647,656,658,659,660,661,871,1063,1118,1195,1246,1247,1248,1249,1250,1251,1252,1283,1416,1424,1463,1587,1936,2062,2063,2869,2910,3345,3346,3427,4313,4314,4315,4316,4317,4318,7369,7397,
40;0;2310;2475;0;15,16,17,19,24,34,35,36,37,38,39,40,45,46,49,52,54,60,72,111,144,178,179,206,221,225,262,288,289,302,307,380,381,395,397,400,502,553,554,594,595,637,647,656,658,659,660,661,871,1063,1118,1195,1246,1247,1248,1249,1250,1251,1252,1283,1416,1424,1463,1587,1936,2062,2063,2869,2910,3345,3346,3427,4313,4314,4315,4316,4317,4318,7369,7397,
29;0;2475;2635;0;15,16,17,19,24,34,35,36,37,38,39,40,45,46,49,52,54,60,72,111,144,178,179,206,221,225,262,288,289,302,307,380,381,395,397,400,502,553,554,594,595,637,647,656,658,659,660,661,871,1063,1118,1195,1246,1247,1248,1249,1250,1251,1252,1283,1416,1424,1463,1587,1936,2062,2063,2869,2910,3345,3346,3427,4313,4314,4315,4316,4317,4318,7369,7397,
46;0;2635;2690;0;15,16,17,19,24,34,35,36,37,38,39,40,45,46,49,52,54,60,72,111,144,178,179,206,221,225,262,288,289,302,307,380,381,395,397,400,502,553,554,594,595,637,647,656,658,659,660,661,871,1063,1118,1195,1246,1247,1248,1249,1250,1251,1252,1283,1416,1424,1463,1587,1936,2062,2063,2869,2910,3345,3346,3427,4313,4314,4315,4316,4317,4318,7369,7397,
46;1;2690;2793;0;15,16,17,19,24,34,35,36,37,38,39,40,45,46,49,52,54,60,72,111,144,178,179,206,221,225,262,288,289,302,307,380,381,395,397,400,502,553,554,594,595,637,647,656,658,659,660,661,871,1063,1118,1195,1246,1247,1248,1249,1250,1251,1252,1283,1416,1424,1463,1587,1936,2062,2063,2869,2910,3345,3346,3427,4313,4314,4315,4316,4317,4318,7369,7397,
Machine: 1
10;0;0;4;1;15,17,24,25,27,29,34,35,46,68,76,77,87,89,94,104,140,144,276,288,349,397,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1274,1277,1287,1293,1294,1295,1474,1480,1512,1702,1921,2220,2263,2264,2443,2444,2445,2446,2447,2448,2449,2846,3606,3686,4091,5957,6009,7591,
8;0;4;22;1;15,17,24,25,27,29,34,35,46,68,76,77,87,89,94,104,140,144,276,288,349,397,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1274,1277,1287,1293,1294,1295,1474,1480,1512,1702,1921,2220,2263,2264,2443,2444,2445,2446,2447,2448,2449,2846,3606,3686,4091,5957,6009,7591,
6;0;22;123;1;15,17,24,25,27,29,34,35,46,68,76,77,87,89,94,104,140,144,276,288,349,397,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1274,1277,1287,1293,1294,1295,1474,1480,1512,1702,1921,2220,2263,2264,2443,2444,2445,2446,2447,2448,2449,2846,3606,3686,4091,5957,6009,7591,
7;0;123;188;1;15,17,24,25,27,29,34,35,46,68,76,77,87,89,94,104,140,144,276,288,349,397,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1274,1277,1287,1293,1294,1295,1474,1480,1512,1702,1921,2220,2263,2264,2443,2444,2445,2446,2447,2448,2449,2846,3606,3686,4091,5957,6009,7591,
7;1;188;227;1;15,17,24,25,27,29,34,35,46,68,76,77,87,89,94,104,140,144,276,288,349,397,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1274,1277,1287,1293,1294,1295,1474,1480,1512,1702,1921,2220,2263,2264,2443,2444,2445,2446,2447,2448,2449,2846,3606,3686,4091,5957,6009,7591,
2;0;227;346;1;15,17,24,25,27,29,34,35,46,68,76,77,87,89,94,104,140,144,276,288,349,397,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1274,1277,1287,1293,1294,1295,1474,1480,1512,1702,1921,2220,2263,2264,2443,2444,2445,2446,2447,2448,2449,2846,3606,3686,4091,5957,6009,7591,
2;1;346;429;1;15,17,24,25,27,29,34,35,46,68,76,77,87,89,94,104,140,144,276,288,349,397,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1274,1277,1287,1293,1294,1295,1474,1480,1512,1702,1921,2220,2263,2264,2443,2444,2445,2446,2447,2448,2449,2846,3606,3686,4091,5957,6009,7591,
0;0;429;495;1;15,17,24,25,27,29,34,35,46,68,76,77,87,89,94,104,140,144,276,288,349,397,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1274,1277,1287,1293,1294,1295,1474,1480,1512,1702,1921,2220,2263,2264,2443,2444,2445,2446,2447,2448,2449,2846,3606,3686,4091,5957,6009,7591,
0;1;495;642;1;15,17,24,25,27,29,34,35,46,68,76,77,87,89,94,104,140,144,276,288,349,397,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1274,1277,1287,1293,1294,1295,1474,1480,1512,1702,1921,2220,2263,2264,2443,2444,2445,2446,2447,2448,2449,2846,3606,3686,4091,5957,6009,7591,
11;0;642;740;1;15,17,24,25,26,27,29,34,35,38,40,42,46,49,68,74,76,77,79,87,89,94,104,140,144,198,276,288,349,397,448,476,588,655,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,995,1019,1020,1021,1022,1023,1024,1025,1026,1085,1088,1113,1114,1115,2502,3470,3473,3474,3657,3658,8265,8340,8764,8765,8768,8770,9014,9015,9016,
11;1;740;870;1;15,17,24,25,26,27,29,34,35,38,40,42,46,49,68,74,76,77,79,87,89,94,104,140,144,198,276,288,349,397,448,476,588,655,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,995,1019,1020,1021,1022,1023,1024,1025,1026,1085,1088,1113,1114,1115,2502,3470,3473,3474,3657,3658,8265,8340,8764,8765,8768,8770,9014,9015,9016,
13;0;870;1042;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,68,74,76,77,79,87,89,94,104,140,144,198,276,288,349,397,448,476,588,655,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,995,1019,1020,1021,1022,1023,1024,1025,1026,1085,1088,1113,1114,1115,2502,3470,3473,3474,3657,3658,8265,8340,8764,8765,8768,8770,9014,9015,9016,
13;1;1042;1222;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,68,74,76,77,79,87,89,94,104,140,144,198,276,288,349,397,448,476,588,655,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,995,1019,1020,1021,1022,1023,1024,1025,1026,1085,1088,1113,1114,1115,2502,3470,3473,3474,3657,3658,8265,8340,8764,8765,8768,8770,9014,9015,9016,
27;0;1222;1305;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,68,74,76,77,79,87,89,94,104,140,144,198,276,288,349,397,448,476,588,655,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,995,1019,1020,1021,1022,1023,1024,1025,1026,1085,1088,1113,1114,1115,2502,3470,3473,3474,3657,3658,8265,8340,8764,8765,8768,8770,9014,9015,9016,
27;1;1305;1477;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,68,74,76,77,79,87,89,94,104,140,144,198,276,288,349,397,448,476,588,655,693,762,764,766,768,769,772,831,833,834,844,854,863,875,945,947,949,995,1019,1020,1021,1022,1023,1024,1025,1026,1085,1088,1113,1114,1115,2502,3470,3473,3474,3657,3658,8265,8340,8764,8765,8768,8770,9014,9015,9016,
44;0;1477;1592;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,54,60,68,74,76,77,79,87,89,94,104,140,144,198,276,288,349,397,448,476,588,655,693,762,764,766,768,769,772,831,833,834,844,854,863,871,875,945,947,949,995,1019,1020,1021,1587,2062,2063,2305,2306,3345,3346,3470,3473,3474,3831,4213,4313,4314,4315,4316,4317,4318,5314,6175,6760,6761,
44;1;1592;1685;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,54,60,68,74,76,77,79,87,89,94,104,140,144,198,276,288,349,397,448,476,588,655,693,762,764,766,768,769,772,831,833,834,844,854,863,871,875,945,947,949,995,1019,1020,1021,1587,2062,2063,2305,2306,3345,3346,3470,3473,3474,3831,4213,4313,4314,4315,4316,4317,4318,5314,6175,6760,6761,
41;0;1685;1751;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,54,60,68,74,76,77,79,87,89,94,104,140,144,198,267,268,272,273,276,287,288,289,303,308,349,397,434,448,476,762,764,766,768,831,844,871,902,903,904,905,921,922,936,940,1204,1205,1206,1207,1208,1209,1210,1211,1212,2062,2063,3345,3346,3470,3473,3474,4313,4314,4315,4316,4317,4318,
41;1;1751;1889;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,54,60,68,74,76,77,79,87,89,94,104,140,144,198,267,268,272,273,276,287,288,289,303,308,349,397,434,448,476,762,764,766,768,831,844,871,902,903,904,905,921,922,936,940,1204,1205,1206,1207,1208,1209,1210,1211,1212,2062,2063,3345,3346,3470,3473,3474,4313,4314,4315,4316,4317,4318,
45;0;1889;1975;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,54,60,68,74,76,77,79,87,89,94,104,140,144,198,267,268,272,273,276,287,288,289,297,303,308,329,349,397,762,764,766,768,831,844,871,1198,2062,2063,2600,2628,2645,2774,2775,2778,3263,3345,3346,3470,3473,3474,4313,4314,4315,4316,4317,4318,4567,4739,4740,4946,5230,5633,5683,7425,7426,7427,
45;1;1975;2073;0;15,17,24,25,26,27,29,34,35,38,40,42,46,49,54,60,68,74,76,77,79,87,89,94,104,140,144,198,267,268,272,273,276,287,288,289,297,303,308,329,349,397,762,764,766,768,831,844,871,1198,2062,2063,2600,2628,2645,2774,2775,2778,3263,3345,3346,3470,3473,3474,4313,4314,4315,4316,4317,4318,4567,4739,4740,4946,5230,5633,5683,7425,7426,7427,
19;0;2073;2241;0;7,8,15,24,54,60,87,89,90,144,149,224,506,519,591,631,640,762,763,764,766,768,773,831,844,871,895,933,944,1041,1042,1043,1052,1282,1478,1515,1811,2062,2063,2091,2645,2692,2695,2805,2808,3345,3346,3443,3470,3473,3474,3577,3630,4313,4314,4315,4316,4317,4318,4359,4404,4428,4448,4465,6106,6596,6597,6803,7927,8034,8165,8166,8172,8368,8431,8977,9010,9011,9012,9013,
33;0;2241;2404;0;7,8,15,24,54,60,87,89,90,144,149,224,506,519,591,631,640,762,763,764,766,768,773,831,844,871,895,933,944,1041,1042,1043,1052,1282,1478,1515,1811,2062,2063,2091,2645,2692,2695,2805,2808,3345,3346,3443,3470,3473,3474,3577,3630,4313,4314,4315,4316,4317,4318,4359,4404,4428,4448,4465,6106,6596,6597,6803,7927,8034,8165,8166,8172,8368,8431,8977,9010,9011,9012,9013,
21;0;2404;2453;0;7,8,15,24,54,60,87,89,90,144,149,224,506,519,591,631,640,762,763,764,766,768,773,831,844,871,895,933,944,1041,1042,1043,1052,1282,1478,1515,1811,2062,2063,2091,2645,2692,2695,2805,2808,3345,3346,3443,3470,3473,3474,3577,3630,4313,4314,4315,4316,4317,4318,4359,4404,4428,4448,4465,6106,6596,6597,6803,7927,8034,8165,8166,8172,8368,8431,8977,9010,9011,9012,9013,
21;1;2453;2564;0;7,8,15,24,54,60,87,89,90,144,149,224,506,519,591,631,640,762,763,764,766,768,773,831,844,871,895,933,944,1041,1042,1043,1052,1282,1478,1515,1811,2062,2063,2091,2645,2692,2695,2805,2808,3345,3346,3443,3470,3473,3474,3577,3630,4313,4314,4315,4316,4317,4318,4359,4404,4428,4448,4465,6106,6596,6597,6803,7927,8034,8165,8166,8172,8368,8431,8977,9010,9011,9012,9013,
END
fineshedJobsCount: 47
switchs: 300
switchsInstances: 10
unfineshedPriorityCount: 14
finalSolution: 590
totalUnfineshed: 28
Time: 1
